boundary_shift,seed,delta_e,tau_hat,tau_det,n_swaps_post,n_warnings_post
1.9473684210526316,17,0.042,30.0,1791.0,1,1
1.9473684210526316,18,-0.020000000000000004,771.0,959.0,1,1
1.9473684210526316,19,-0.0040000000000000036,510.0,31.0,1,1
1.9473684210526316,20,0.006000000000000005,257.0,63.0,1,1
1.9473684210526316,21,0.020000000000000004,64.0,63.0,1,1
1.9473684210526316,22,0.08199999999999999,113.0,127.0,1,1
1.9473684210526316,23,-0.009999999999999995,725.0,479.0,1,1
1.9473684210526316,24,0.07,36.0,63.0,1,1
1.9473684210526316,25,0.04799999999999999,91.0,95.0,1,1
1.9473684210526316,26,0.03,514.0,991.0,1,1
1.9473684210526316,27,0.033999999999999996,83.0,1087.0,1,1
1.9473684210526316,28,0.044,45.0,63.0,1,1
1.9473684210526316,29,0.08,43.0,95.0,1,1
1.9473684210526316,30,0.02200000000000002,115.0,63.0,1,1
1.9473684210526316,31,0.046000000000000006,38.0,63.0,1,1
1.9473684210526316,32,0.088,32.0,31.0,1,1
1.9473684210526316,33,-0.0020000000000000018,678.0,1727.0,1,1
1.9473684210526316,34,0.066,74.0,63.0,1,1
1.9473684210526316,35,0.0,569.0,575.0,1,1
1.9473684210526316,36,0.036000000000000004,508.0,863.0,1,1
1.9473684210526316,37,0.038000000000000006,40.0,1407.0,1,1
1.9473684210526316,38,0.05,45.0,63.0,1,1
1.9473684210526316,39,0.006000000000000005,546.0,1855.0,1,1
1.9473684210526316,40,0.032,124.0,127.0,1,1
1.9473684210526316,41,-0.02200000000000002,496.0,575.0,1,1
1.9473684210526316,42,0.03,910.0,1023.0,1,1
1.9473684210526316,43,0.013999999999999999,530.0,2015.0,1,1
1.9473684210526316,44,0.04000000000000001,489.0,31.0,1,1
1.9473684210526316,45,0.05199999999999999,44.0,63.0,1,1
1.9473684210526316,46,-0.010000000000000009,83.0,63.0,1,1
1.9473684210526316,47,0.04999999999999999,54.0,63.0,1,1
1.9473684210526316,48,0.032,57.0,63.0,1,1
1.9473684210526316,49,0.038000000000000006,57.0,63.0,1,1
1.9473684210526316,50,0.060000000000000005,43.0,1151.0,1,1
1.9473684210526316,51,0.038000000000000006,99.0,639.0,1,1
1.9473684210526316,52,0.039999999999999994,133.0,95.0,1,1
1.9473684210526316,53,0.023999999999999994,2027.0,1727.0,1,1
1.9473684210526316,54,0.064,114.0,127.0,1,1
1.9473684210526316,55,0.041999999999999996,492.0,831.0,1,1
1.9473684210526316,56,0.054000000000000006,203.0,159.0,1,1
1.9473684210526316,57,0.035999999999999976,158.0,799.0,1,1
1.9473684210526316,58,0.047999999999999994,41.0,1759.0,1,1
1.9473684210526316,59,-0.011999999999999997,65.0,63.0,1,1
1.9473684210526316,60,0.025999999999999995,54.0,63.0,1,1
1.9473684210526316,61,0.062000000000000006,40.0,927.0,1,1
1.9473684210526316,62,0.006000000000000005,446.0,63.0,1,1
1.9473684210526316,63,-0.0059999999999999915,67.0,63.0,1,1
1.9473684210526316,64,0.088,1125.0,1087.0,1,1
1.9473684210526316,65,0.044,64.0,63.0,1,1
1.9473684210526316,66,0.032,115.0,95.0,1,1
1.9473684210526316,67,0.05199999999999999,63.0,63.0,1,1
1.9473684210526316,68,0.046000000000000006,42.0,63.0,1,1
1.9473684210526316,69,0.034,99.0,671.0,1,1
1.9473684210526316,70,0.03,331.0,31.0,1,1
1.9473684210526316,71,0.05600000000000001,142.0,159.0,1,1
1.9473684210526316,72,0.025999999999999995,85.0,63.0,1,1
1.9473684210526316,73,-0.007999999999999993,589.0,1983.0,1,1
1.9473684210526316,74,0.03399999999999999,135.0,351.0,1,1
1.9473684210526316,75,0.052000000000000005,39.0,63.0,1,1
1.9473684210526316,76,0.084,36.0,31.0,1,1
1.9473684210526316,77,-0.0020000000000000018,133.0,127.0,1,1
1.9473684210526316,78,0.054,20.0,31.0,1,1
1.9473684210526316,79,0.066,63.0,63.0,1,1
1.9473684210526316,80,0.016,499.0,31.0,1,1
1.9473684210526316,81,0.048,35.0,1151.0,1,1
1.9473684210526316,82,0.10600000000000001,1071.0,1055.0,1,1
1.9473684210526316,83,-0.027999999999999997,65.0,447.0,1,1
1.9473684210526316,84,0.057999999999999996,53.0,63.0,1,1
1.9473684210526316,85,0.033999999999999996,42.0,63.0,1,1
1.9473684210526316,86,0.04400000000000001,86.0,95.0,1,1
1.9473684210526316,87,0.054,46.0,63.0,1,1
1.9473684210526316,88,0.02800000000000001,41.0,63.0,1,1
1.9473684210526316,89,0.05,40.0,63.0,1,1
1.9473684210526316,90,0.052,40.0,31.0,1,1
1.9473684210526316,91,0.062,36.0,63.0,1,1
1.9473684210526316,92,0.055999999999999994,89.0,95.0,1,1
1.9473684210526316,93,0.016,62.0,63.0,1,1
1.9473684210526316,94,0.02599999999999998,722.0,63.0,1,1
1.9473684210526316,95,0.041999999999999996,35.0,63.0,1,1
1.9473684210526316,96,0.05800000000000001,2404.0,2719.0,1,1
1.9473684210526316,97,0.055999999999999994,56.0,959.0,1,1
1.9473684210526316,98,0.03,499.0,1119.0,1,1
1.9473684210526316,99,0.078,86.0,95.0,1,1
1.9473684210526316,100,0.027999999999999997,30.0,31.0,1,1
2.1526315789473687,1,0.022000000000000006,52.0,63.0,1,1
2.1526315789473687,2,-0.010000000000000009,54.0,63.0,1,1
2.1526315789473687,3,0.032,45.0,1279.0,1,1
2.1526315789473687,4,0.044,76.0,1567.0,1,1
2.1526315789473687,5,0.04000000000000001,643.0,31.0,1,1
2.1526315789473687,6,0.034,24.0,1599.0,1,1
2.1526315789473687,7,0.038000000000000006,36.0,63.0,1,1
2.1526315789473687,8,0.0,47.0,607.0,1,1
2.1526315789473687,9,0.022000000000000006,134.0,95.0,1,1
2.1526315789473687,10,0.05000000000000002,641.0,575.0,1,1
2.1526315789473687,11,0.04200000000000001,332.0,31.0,1,1
2.1526315789473687,12,-0.008000000000000007,265.0,607.0,1,1
2.1526315789473687,13,0.01200000000000001,40.0,1151.0,1,1
2.1526315789473687,14,0.022000000000000006,616.0,767.0,1,1
2.1526315789473687,15,0.016,47.0,895.0,1,1
2.1526315789473687,16,0.006000000000000005,84.0,63.0,1,1
2.1526315789473687,17,0.036,30.0,1567.0,1,1
2.1526315789473687,18,-0.014000000000000012,596.0,1247.0,1,1
2.1526315789473687,19,-0.006000000000000005,566.0,31.0,1,1
2.1526315789473687,20,-0.022000000000000006,222.0,799.0,1,1
2.1526315789473687,21,-0.0020000000000000018,54.0,959.0,1,1
2.1526315789473687,22,0.020000000000000004,127.0,127.0,1,1
2.1526315789473687,23,-0.011999999999999997,3320.0,479.0,1,1
2.1526315789473687,24,0.04599999999999999,36.0,63.0,1,1
2.1526315789473687,25,0.013999999999999999,91.0,95.0,1,1
2.1526315789473687,26,0.013999999999999999,487.0,1119.0,1,1
2.1526315789473687,27,0.056,85.0,95.0,1,1
2.1526315789473687,28,0.041999999999999996,44.0,63.0,1,1
2.1526315789473687,29,0.038000000000000006,43.0,2975.0,1,1
2.1526315789473687,30,0.023999999999999994,142.0,63.0,1,1
2.1526315789473687,31,0.044000000000000004,34.0,2751.0,1,1
2.1526315789473687,32,0.068,32.0,31.0,1,1
2.1526315789473687,33,-0.0040000000000000036,504.0,1375.0,1,1
2.1526315789473687,34,0.03799999999999999,74.0,63.0,1,1
2.1526315789473687,35,0.0020000000000000018,652.0,607.0,1,1
2.1526315789473687,36,0.017999999999999988,356.0,575.0,1,1
2.1526315789473687,37,0.020000000000000004,40.0,895.0,1,1
2.1526315789473687,38,0.06,45.0,63.0,1,1
2.1526315789473687,39,0.0,634.0,2335.0,1,1
2.1526315789473687,40,0.027999999999999997,109.0,127.0,1,1
2.1526315789473687,41,-0.03,403.0,511.0,1,1
2.1526315789473687,42,0.03,771.0,767.0,1,1
2.1526315789473687,43,0.016,556.0,1183.0,1,1
2.1526315789473687,44,0.036000000000000004,458.0,31.0,1,1
2.1526315789473687,45,0.032,29.0,31.0,1,1
2.1526315789473687,46,-0.03,61.0,63.0,1,1
2.1526315789473687,47,0.0040000000000000036,45.0,63.0,1,1
2.1526315789473687,48,0.036000000000000004,64.0,63.0,1,1
2.1526315789473687,49,0.05,57.0,63.0,1,1
2.1526315789473687,50,0.033999999999999996,43.0,863.0,1,1
2.1526315789473687,51,0.009999999999999995,88.0,511.0,1,1
2.1526315789473687,52,0.016,91.0,95.0,1,1
2.1526315789473687,53,0.0059999999999999915,415.0,895.0,1,1
2.1526315789473687,54,0.064,116.0,127.0,1,1
2.1526315789473687,55,0.039999999999999994,428.0,639.0,1,1
2.1526315789473687,56,0.044,187.0,95.0,1,1
2.1526315789473687,57,0.0040000000000000036,158.0,383.0,1,1
2.1526315789473687,58,0.033999999999999996,41.0,1215.0,1,1
2.1526315789473687,59,-0.013999999999999999,60.0,63.0,1,1
2.1526315789473687,60,0.025999999999999995,54.0,63.0,1,1
2.1526315789473687,61,0.07400000000000001,38.0,1695.0,1,1
2.1526315789473687,62,-0.034,76.0,63.0,1,1
2.1526315789473687,63,-0.007999999999999993,76.0,63.0,1,1
2.1526315789473687,64,0.014000000000000012,67.0,607.0,1,1
2.1526315789473687,65,0.016,64.0,63.0,1,1
2.1526315789473687,66,0.013999999999999999,61.0,63.0,1,1
2.1526315789473687,67,0.01999999999999999,54.0,1471.0,1,1
2.1526315789473687,68,0.049999999999999996,29.0,31.0,1,1
2.1526315789473687,69,0.048,88.0,831.0,1,1
2.1526315789473687,70,0.008000000000000007,351.0,31.0,1,1
2.1526315789473687,71,0.034,116.0,127.0,1,1
2.1526315789473687,72,0.009999999999999995,52.0,63.0,1,1
2.1526315789473687,73,0.0,1907.0,1695.0,1,1
2.1526315789473687,74,0.007999999999999993,135.0,287.0,1,1
2.1526315789473687,75,0.06999999999999999,38.0,63.0,1,1
2.1526315789473687,76,0.05,30.0,31.0,1,1
2.1526315789473687,77,0.023999999999999994,136.0,127.0,1,1
2.1526315789473687,78,0.04599999999999999,20.0,31.0,1,1
2.1526315789473687,79,0.05199999999999999,49.0,831.0,1,1
2.1526315789473687,80,0.020000000000000004,534.0,31.0,1,1
2.1526315789473687,81,0.034,34.0,63.0,1,1
2.1526315789473687,82,-0.0020000000000000018,61.0,383.0,1,1
2.1526315789473687,83,-0.03399999999999999,53.0,479.0,1,1
2.1526315789473687,84,0.04799999999999999,44.0,767.0,1,1
2.1526315789473687,85,0.060000000000000005,33.0,31.0,1,1
2.1526315789473687,86,0.022000000000000006,87.0,95.0,1,1
2.1526315789473687,87,0.038,46.0,63.0,1,1
2.1526315789473687,88,-0.011999999999999997,37.0,479.0,1,1
2.1526315789473687,89,0.046,40.0,63.0,1,1
2.1526315789473687,90,0.033999999999999996,40.0,31.0,1,1
2.1526315789473687,91,0.044,30.0,31.0,1,1
2.1526315789473687,92,0.046,89.0,95.0,1,1
2.1526315789473687,93,0.009999999999999995,60.0,575.0,1,1
2.1526315789473687,94,0.011999999999999997,575.0,31.0,1,1
2.1526315789473687,95,0.052000000000000005,33.0,,1,1
2.1526315789473687,96,0.04000000000000001,,799.0,0,0
2.1526315789473687,97,0.03,52.0,1951.0,1,1
2.1526315789473687,98,0.03,531.0,703.0,1,1
2.1526315789473687,99,0.034,84.0,95.0,1,1
2.1526315789473687,100,0.027999999999999997,30.0,31.0,1,1
2.3578947368421055,1,0.025999999999999995,48.0,63.0,1,1
2.3578947368421055,2,-0.01200000000000001,52.0,63.0,1,1
2.3578947368421055,3,0.02600000000000001,42.0,63.0,1,1
2.3578947368421055,4,0.027999999999999997,76.0,895.0,1,1
2.3578947368421055,5,0.01200000000000001,492.0,31.0,1,1
2.3578947368421055,6,0.039999999999999994,24.0,1759.0,1,1
2.3578947368421055,7,0.044,33.0,63.0,1,1
2.3578947368421055,8,0.010000000000000009,47.0,767.0,1,1
2.3578947368421055,9,-0.0059999999999999915,56.0,63.0,1,1
2.3578947368421055,10,0.026000000000000023,458.0,383.0,1,1
2.3578947368421055,11,0.055999999999999994,386.0,31.0,1,1
2.3578947368421055,12,-0.018000000000000002,295.0,575.0,1,1
2.3578947368421055,13,-0.0020000000000000018,40.0,831.0,1,1
2.3578947368421055,14,0.020000000000000004,498.0,735.0,1,1
2.3578947368421055,15,0.0040000000000000036,44.0,639.0,1,1
2.3578947368421055,16,-0.0040000000000000036,81.0,63.0,1,1
2.3578947368421055,17,0.016000000000000007,30.0,927.0,1,1
2.3578947368421055,18,-0.02800000000000001,473.0,1151.0,1,1
2.3578947368421055,19,-0.011999999999999997,538.0,31.0,1,1
2.3578947368421055,20,-0.018000000000000002,274.0,895.0,1,1
2.3578947368421055,21,-0.020000000000000004,54.0,735.0,1,1
2.3578947368421055,22,0.03,131.0,127.0,1,1
2.3578947368421055,23,-0.0020000000000000018,2294.0,543.0,1,1
2.3578947368421055,24,0.013999999999999992,35.0,63.0,1,1
2.3578947368421055,25,-0.011999999999999997,78.0,479.0,1,1
2.3578947368421055,26,-0.0020000000000000018,381.0,511.0,1,1
2.3578947368421055,27,0.044000000000000004,81.0,63.0,1,1
2.3578947368421055,28,0.054000000000000006,42.0,31.0,1,1
2.3578947368421055,29,0.018000000000000002,43.0,,1,1
2.3578947368421055,30,0.032,691.0,63.0,1,1
2.3578947368421055,31,0.016000000000000007,34.0,2367.0,1,1
2.3578947368421055,32,0.047999999999999994,32.0,31.0,1,1
2.3578947368421055,33,-0.018000000000000002,287.0,991.0,1,1
2.3578947368421055,34,0.03,74.0,63.0,1,1
2.3578947368421055,35,0.013999999999999985,515.0,543.0,1,1
2.3578947368421055,36,-0.0020000000000000018,341.0,415.0,1,1
2.3578947368421055,37,-0.003999999999999997,40.0,703.0,1,1
2.3578947368421055,38,0.011999999999999997,37.0,63.0,1,1
2.3578947368421055,39,-0.007999999999999993,411.0,1215.0,1,1
2.3578947368421055,40,0.021999999999999992,106.0,95.0,1,1
2.3578947368421055,41,-0.032,409.0,511.0,1,1
2.3578947368421055,42,0.036000000000000004,733.0,799.0,1,1
2.3578947368421055,43,0.0020000000000000018,415.0,1023.0,1,1
2.3578947368421055,44,0.036000000000000004,467.0,31.0,1,1
2.3578947368421055,45,0.032,29.0,31.0,1,1
2.3578947368421055,46,-0.039999999999999994,59.0,63.0,1,1
2.3578947368421055,47,-0.0020000000000000018,45.0,63.0,1,1
2.3578947368421055,48,0.022000000000000006,64.0,63.0,1,1
2.3578947368421055,49,0.048,55.0,1663.0,1,1
2.3578947368421055,50,0.042,43.0,1119.0,1,1
2.3578947368421055,51,-0.010000000000000009,89.0,415.0,1,1
2.3578947368421055,52,0.010000000000000009,73.0,63.0,1,1
2.3578947368421055,53,-0.018000000000000002,556.0,1055.0,1,1
2.3578947368421055,54,0.044,120.0,127.0,1,1
2.3578947368421055,55,0.032000000000000015,363.0,447.0,1,1
2.3578947368421055,56,0.020000000000000004,91.0,95.0,1,1
2.3578947368421055,57,0.0,162.0,383.0,1,1
2.3578947368421055,58,0.029999999999999992,41.0,1279.0,1,1
2.3578947368421055,59,-0.020000000000000004,60.0,63.0,1,1
2.3578947368421055,60,-0.007999999999999993,54.0,63.0,1,1
2.3578947368421055,61,0.042,32.0,799.0,1,1
2.3578947368421055,62,-0.04000000000000001,76.0,63.0,1,1
2.3578947368421055,63,-0.016,76.0,63.0,1,1
2.3578947368421055,64,0.01200000000000001,67.0,607.0,1,1
2.3578947368421055,65,0.016,64.0,63.0,1,1
2.3578947368421055,66,0.020000000000000004,91.0,95.0,1,1
2.3578947368421055,67,0.0059999999999999915,54.0,1023.0,1,1
2.3578947368421055,68,0.04800000000000001,28.0,31.0,1,1
2.3578947368421055,69,0.024000000000000007,79.0,95.0,1,1
2.3578947368421055,70,-0.006000000000000005,330.0,31.0,1,1
2.3578947368421055,71,0.044,94.0,95.0,1,1
2.3578947368421055,72,0.016,47.0,63.0,1,1
2.3578947368421055,73,-0.015999999999999993,478.0,1951.0,1,1
2.3578947368421055,74,0.009999999999999995,125.0,255.0,1,1
2.3578947368421055,75,0.027999999999999997,38.0,63.0,1,1
2.3578947368421055,76,0.05,26.0,31.0,1,1
2.3578947368421055,77,0.006000000000000005,135.0,127.0,1,1
2.3578947368421055,78,0.042,20.0,31.0,1,1
2.3578947368421055,79,0.023999999999999994,49.0,575.0,1,1
2.3578947368421055,80,0.023999999999999994,594.0,31.0,1,1
2.3578947368421055,81,0.023999999999999994,34.0,767.0,1,1
2.3578947368421055,82,0.011999999999999997,59.0,383.0,1,1
2.3578947368421055,83,-0.032,53.0,511.0,1,1
2.3578947368421055,84,0.015999999999999986,40.0,479.0,1,1
2.3578947368421055,85,0.030000000000000006,29.0,31.0,1,1
2.3578947368421055,86,0.038000000000000006,123.0,127.0,1,1
2.3578947368421055,87,0.036,46.0,63.0,1,1
2.3578947368421055,88,0.010000000000000009,37.0,703.0,1,1
2.3578947368421055,89,0.02800000000000001,40.0,63.0,1,1
2.3578947368421055,90,0.033999999999999996,40.0,31.0,1,1
2.3578947368421055,91,0.025999999999999995,36.0,671.0,1,1
2.3578947368421055,92,0.036000000000000004,73.0,95.0,1,1
2.3578947368421055,93,0.016,49.0,927.0,1,1
2.3578947368421055,94,0.0059999999999999915,505.0,31.0,1,1
2.3578947368421055,95,0.032,33.0,,1,1
2.3578947368421055,96,0.04400000000000001,2487.0,959.0,1,1
2.3578947368421055,97,0.016,52.0,543.0,1,1
2.3578947368421055,98,0.017999999999999988,413.0,671.0,1,1
2.3578947368421055,99,0.046,84.0,671.0,1,1
2.3578947368421055,100,0.06,28.0,31.0,1,1
2.5631578947368423,1,0.007999999999999993,50.0,63.0,1,1
2.5631578947368423,2,-0.024000000000000007,52.0,63.0,1,1
2.5631578947368423,3,0.008000000000000007,42.0,63.0,1,1
2.5631578947368423,4,0.017999999999999988,76.0,671.0,1,1
2.5631578947368423,5,0.0,446.0,31.0,1,1
2.5631578947368423,6,0.024,24.0,895.0,1,1
2.5631578947368423,7,0.022000000000000006,27.0,31.0,1,1
2.5631578947368423,8,-0.00399999999999999,46.0,607.0,1,1
2.5631578947368423,9,-0.00399999999999999,56.0,63.0,1,1
2.5631578947368423,10,0.020000000000000018,437.0,351.0,1,1
2.5631578947368423,11,0.04200000000000001,368.0,31.0,1,1
2.5631578947368423,12,-0.036000000000000004,215.0,479.0,1,1
2.5631578947368423,13,0.0020000000000000018,40.0,991.0,1,1
2.5631578947368423,14,0.014000000000000012,506.0,639.0,1,1
2.5631578947368423,15,-0.001999999999999988,44.0,575.0,1,1
2.5631578947368423,16,-0.022000000000000006,81.0,63.0,1,1
2.5631578947368423,17,0.019999999999999997,30.0,927.0,1,1
2.5631578947368423,18,-0.036000000000000004,385.0,511.0,1,1
2.5631578947368423,19,-0.022,361.0,31.0,1,1
2.5631578947368423,20,-0.020000000000000004,218.0,63.0,1,1
2.5631578947368423,21,-0.020000000000000004,54.0,735.0,1,1
2.5631578947368423,22,-0.013999999999999999,51.0,543.0,1,1
2.5631578947368423,23,-0.011999999999999997,864.0,447.0,1,1
2.5631578947368423,24,0.024,35.0,63.0,1,1
2.5631578947368423,25,-0.016,91.0,95.0,1,1
2.5631578947368423,26,-0.0020000000000000018,438.0,543.0,1,1
2.5631578947368423,27,0.047999999999999994,52.0,63.0,1,1
2.5631578947368423,28,0.025999999999999995,29.0,31.0,1,1
2.5631578947368423,29,0.022000000000000006,43.0,2143.0,1,1
2.5631578947368423,30,0.016000000000000014,663.0,95.0,1,1
2.5631578947368423,31,0.014000000000000005,34.0,3135.0,1,1
2.5631578947368423,32,0.033999999999999996,32.0,31.0,1,1
2.5631578947368423,33,-0.01200000000000001,278.0,991.0,1,1
2.5631578947368423,34,0.023999999999999994,74.0,63.0,1,1
2.5631578947368423,35,-0.010000000000000009,389.0,415.0,1,1
2.5631578947368423,36,-0.016,302.0,383.0,1,1
2.5631578947368423,37,0.0020000000000000018,40.0,703.0,1,1
2.5631578947368423,38,0.010000000000000009,37.0,63.0,1,1
2.5631578947368423,39,-0.007999999999999993,411.0,1151.0,1,1
2.5631578947368423,40,0.01999999999999999,106.0,95.0,1,1
2.5631578947368423,41,-0.04400000000000001,364.0,479.0,1,1
2.5631578947368423,42,0.04200000000000001,731.0,767.0,1,1
2.5631578947368423,43,0.0040000000000000036,498.0,895.0,1,1
2.5631578947368423,44,0.023999999999999994,451.0,31.0,1,1
2.5631578947368423,45,0.009999999999999995,29.0,31.0,1,1
2.5631578947368423,46,-0.044,59.0,63.0,1,1
2.5631578947368423,47,-0.011999999999999997,45.0,63.0,1,1
2.5631578947368423,48,0.008000000000000007,92.0,95.0,1,1
2.5631578947368423,49,0.020000000000000004,46.0,863.0,1,1
2.5631578947368423,50,0.031999999999999994,37.0,671.0,1,1
2.5631578947368423,51,-0.020000000000000004,73.0,351.0,1,1
2.5631578947368423,52,-0.011999999999999997,77.0,63.0,1,1
2.5631578947368423,53,-0.020000000000000004,592.0,735.0,1,1
2.5631578947368423,54,0.03799999999999999,82.0,1087.0,1,1
2.5631578947368423,55,0.034000000000000016,359.0,447.0,1,1
2.5631578947368423,56,0.013999999999999999,132.0,95.0,1,1
2.5631578947368423,57,0.017999999999999988,158.0,575.0,1,1
2.5631578947368423,58,0.019999999999999997,43.0,1151.0,1,1
2.5631578947368423,59,-0.02600000000000001,57.0,63.0,1,1
2.5631578947368423,60,-0.006000000000000005,54.0,63.0,1,1
2.5631578947368423,61,0.010000000000000002,31.0,575.0,1,1
2.5631578947368423,62,-0.052000000000000005,76.0,63.0,1,1
2.5631578947368423,63,-0.018000000000000002,76.0,63.0,1,1
2.5631578947368423,64,0.016,67.0,639.0,1,1
2.5631578947368423,65,-0.006000000000000005,50.0,671.0,1,1
2.5631578947368423,66,0.009999999999999995,91.0,95.0,1,1
2.5631578947368423,67,0.009999999999999995,53.0,1023.0,1,1
2.5631578947368423,68,0.03400000000000001,28.0,31.0,1,1
2.5631578947368423,69,0.024000000000000007,79.0,95.0,1,1
2.5631578947368423,70,-0.0040000000000000036,250.0,31.0,1,1
2.5631578947368423,71,0.044,94.0,95.0,1,1
2.5631578947368423,72,-0.006000000000000005,46.0,63.0,1,1
2.5631578947368423,73,-0.017999999999999995,466.0,1663.0,1,1
2.5631578947368423,74,-0.013999999999999999,118.0,255.0,1,1
2.5631578947368423,75,0.013999999999999999,38.0,1151.0,1,1
2.5631578947368423,76,0.034,26.0,31.0,1,1
2.5631578947368423,77,-0.006000000000000005,178.0,127.0,1,1
2.5631578947368423,78,0.031999999999999994,20.0,31.0,1,1
2.5631578947368423,79,0.025999999999999995,49.0,575.0,1,1
2.5631578947368423,80,0.013999999999999999,491.0,31.0,1,1
2.5631578947368423,81,0.018000000000000002,34.0,735.0,1,1
2.5631578947368423,82,-0.018000000000000002,52.0,287.0,1,1
2.5631578947368423,83,-0.055999999999999994,53.0,415.0,1,1
2.5631578947368423,84,0.015999999999999986,40.0,511.0,1,1
2.5631578947368423,85,0.033999999999999996,29.0,31.0,1,1
2.5631578947368423,86,0.024000000000000007,123.0,127.0,1,1
2.5631578947368423,87,0.036,30.0,31.0,1,1
2.5631578947368423,88,-0.001999999999999988,37.0,511.0,1,1
2.5631578947368423,89,0.01200000000000001,36.0,1023.0,1,1
2.5631578947368423,90,0.024,53.0,31.0,1,1
2.5631578947368423,91,0.020000000000000004,36.0,607.0,1,1
2.5631578947368423,92,0.023999999999999994,63.0,63.0,1,1
2.5631578947368423,93,0.021999999999999992,45.0,799.0,1,1
2.5631578947368423,94,0.018000000000000002,541.0,31.0,1,1
2.5631578947368423,95,0.034,28.0,31.0,1,1
2.5631578947368423,96,0.034,2759.0,671.0,1,1
2.5631578947368423,97,0.008000000000000007,52.0,479.0,1,1
2.5631578947368423,98,0.006000000000000005,392.0,511.0,1,1
2.5631578947368423,99,0.03,76.0,511.0,1,1
2.5631578947368423,100,0.038000000000000006,28.0,31.0,1,1
2.768421052631579,1,0.0,50.0,63.0,1,1
2.768421052631579,2,-0.006000000000000005,52.0,63.0,1,1
2.768421052631579,3,-0.0059999999999999915,42.0,63.0,1,1
2.768421052631579,4,0.016,60.0,735.0,1,1
2.768421052631579,5,-0.005999999999999978,401.0,31.0,1,1
2.768421052631579,6,0.032,24.0,1087.0,1,1
2.768421052631579,7,0.016,27.0,31.0,1,1
2.768421052631579,8,-0.0059999999999999915,46.0,607.0,1,1
2.768421052631579,9,-0.016,56.0,63.0,1,1
2.768421052631579,10,0.026000000000000023,458.0,351.0,1,1
2.768421052631579,11,0.018000000000000002,338.0,31.0,1,1
2.768421052631579,12,-0.03,192.0,287.0,1,1
2.768421052631579,13,-0.016,40.0,703.0,1,1
2.768421052631579,14,-0.001999999999999988,464.0,543.0,1,1
2.768421052631579,15,-0.001999999999999988,44.0,543.0,1,1
2.768421052631579,16,-0.018000000000000002,78.0,63.0,1,1
2.768421052631579,17,0.010000000000000002,30.0,799.0,1,1
2.768421052631579,18,-0.04800000000000001,298.0,383.0,1,1
2.768421052631579,19,-0.018000000000000002,233.0,31.0,1,1
2.768421052631579,20,-0.024000000000000007,222.0,63.0,1,1
2.768421052631579,21,-0.03,54.0,543.0,1,1
2.768421052631579,22,-0.013999999999999999,51.0,543.0,1,1
2.768421052631579,23,-0.034,699.0,351.0,1,1
2.768421052631579,24,0.003999999999999997,33.0,927.0,1,1
2.768421052631579,25,-0.022000000000000006,81.0,415.0,1,1
2.768421052631579,26,-0.006000000000000005,387.0,511.0,1,1
2.768421052631579,27,0.033999999999999996,52.0,63.0,1,1
2.768421052631579,28,0.008,29.0,31.0,1,1
2.768421052631579,29,0.020000000000000004,42.0,1631.0,1,1
2.768421052631579,30,-0.021999999999999992,77.0,63.0,1,1
2.768421052631579,31,0.006000000000000005,33.0,63.0,1,1
2.768421052631579,32,0.038,32.0,31.0,1,1
2.768421052631579,33,-0.04000000000000001,260.0,575.0,1,1
2.768421052631579,34,0.017999999999999988,74.0,63.0,1,1
2.768421052631579,35,-0.0040000000000000036,370.0,415.0,1,1
2.768421052631579,36,-0.022000000000000006,288.0,351.0,1,1
2.768421052631579,37,0.0020000000000000018,40.0,639.0,1,1
2.768421052631579,38,0.0,35.0,31.0,1,1
2.768421052631579,39,0.0040000000000000036,366.0,63.0,1,1
2.768421052631579,40,-0.0040000000000000036,41.0,63.0,1,1
2.768421052631579,41,-0.04200000000000001,335.0,415.0,1,1
2.768421052631579,42,0.036000000000000004,727.0,735.0,1,1
2.768421052631579,43,-0.009999999999999995,516.0,767.0,1,1
2.768421052631579,44,0.018000000000000002,402.0,31.0,1,1
2.768421052631579,45,0.003999999999999997,29.0,31.0,1,1
2.768421052631579,46,-0.076,59.0,63.0,1,1
2.768421052631579,47,-0.009999999999999995,45.0,63.0,1,1
2.768421052631579,48,0.008000000000000007,92.0,95.0,1,1
2.768421052631579,49,0.0,46.0,511.0,1,1
2.768421052631579,50,0.019999999999999997,37.0,767.0,1,1
2.768421052631579,51,-0.020000000000000004,73.0,351.0,1,1
2.768421052631579,52,0.06999999999999999,544.0,63.0,1,1
2.768421052631579,53,-0.018000000000000002,1001.0,735.0,1,1
2.768421052631579,54,0.021999999999999992,47.0,63.0,1,1
2.768421052631579,55,0.022000000000000006,321.0,383.0,1,1
2.768421052631579,56,0.059999999999999984,632.0,95.0,1,1
2.768421052631579,57,-0.01200000000000001,119.0,383.0,1,1
2.768421052631579,58,0.003999999999999997,43.0,799.0,1,1
2.768421052631579,59,-0.034,57.0,63.0,1,1
2.768421052631579,60,-0.007999999999999993,53.0,63.0,1,1
2.768421052631579,61,0.010000000000000002,31.0,575.0,1,1
2.768421052631579,62,-0.062,76.0,63.0,1,1
2.768421052631579,63,-0.044,76.0,63.0,1,1
2.768421052631579,64,0.018000000000000002,57.0,703.0,1,1
2.768421052631579,65,-0.019999999999999997,46.0,479.0,1,1
2.768421052631579,66,0.013999999999999999,91.0,95.0,1,1
